Producto_ID,NombreProducto,product_shortname,cluster
35309,Barritas Pina 75g Prom MTB MLA 35309,Barritas Pina 75g,24
35310,Barritas Pina 75g Prom TAB MLA 35310,Barritas Pina 75g,24
35371,Penafiel Fresa 355ml AV 35371,Penafiel Fresa 355ml,10
35385,Bollo Troquelado BK 30p 2450g SL 35385,Bollo Troquelado BK 30p 2450g,17
35401,Hot Dog Mrs Bairds 8p 340g MTA BIM 35401,Hot Dog Mrs Bairds 8p 340g,20
35403,Mini Galleta ABC sab Canela 30g DIF GBI 35403,Mini Galleta ABC sab Canela 30g,30
35406,Two Pack Classicas AvellanaFsa 800g GBI 35406,Two Pack Classicas AvellanaFsa 800g,28
35412,Tartinas Fresa 4p 52g TR 35412,Tartinas Fresa 4p 52g,10
35413,Tartinas Fresa 4p 52g MTA TR 35413,Tartinas Fresa 4p 52g,10
35424,Sponch 960g MLA 35424,Sponch 960g,18
35425,Bollos BK 4in 6p 345g MTA SL 35425,Bollos BK 4in 6p 345g,17
35426,Medias Noches BK 6p 470g MTA SL 35426,Medias Noches BK 6p 470g,20
35427,DuoBarrita Fsa GalletaGansito137g MLA 35427,DuoBarrita Fsa GalletaGansito137g,21
35428,DuoBarrita Fsa GalletaGansito137gMTA MLA 35428,DuoBarrita Fsa GalletaGansito137gMTA,21
35429,Duo Barrita Fsa Barrita Pna 110g MLA 35429,Duo Barrita Fsa Barrita Pna 110g,24
35430,Duo Barrita Fsa Barrita Pna 110g MTA MLA 35430,Duo Barrita Fsa Barrita Pna 110g,24
35434,Duo Canelitas 2pq 60g CU MLA 35434,Duo Canelitas 2pq 60g,26
35438,Tortilla Hna RB 10p 260g Prom 2p DH 35438,Tortilla Hna RB 10p 260g Prom 2p,8
35439,Barritas Fresa Salvado KC 8p 300g CU MLA 35439,Barritas Fresa Salvado KC 8p 300g,10
35440,Pan Tostado Tradicional 270g CU BIM 35440,Pan Tostado Tradicional 270g,4
35441,Pan Tostado con Fibra 270g CU BIM 35441,Pan Tostado con Fibra 270g,4
35442,Pan Tost Silueta 8 Cereales 250g CU BIM 35442,Pan Tost Silueta 8 Cereales 250g,4
35443,Pan para la Comida 20p 225g CU BIM 35443,Pan para la Comida 20p 225g,1
35444,Pan Tostado Tradicional Indi 180g CU BIM 35444,Pan Tostado Tradicional Indi 180g,4
35445,Barri Frut Fresa 12p 37g Dpy CU BIM 35445,Barri Frut Fresa 12p 37g,10
35452,Chocotorro Fresa 1p 50g SP MLA 35452,Chocotorro Fresa 1p 50g,10
35453,Chocotorro Fresa 1p 50g SP MTB MLA 35453,Chocotorro Fresa 1p 50g,10
35454,Chocotorro Fresa 1p 50g SP TAB MLA 35454,Chocotorro Fresa 1p 50g,10
35455,Dalmata 1p 55g SP MLA 35455,Dalmata 1p 55g,14
35456,Dalmata 1p 55g SP MTB MLA 35456,Dalmata 1p 55g,14
35457,Dalmata 1p 55g SP TAB MLA 35457,Dalmata 1p 55g,14
35469,Roles Canela Glaseados 4p 272g BIM 35469,Roles Canela Glaseados 4p 272g,2
35473,Medias Noches 2p gts 340g Prom MTA BIM 35473,Medias Noches 2p gts 340g,20
35484,Choco Roles 2p 80g CC MTA MLA 35484,Choco Roles 2p 80g,2
35499,Bagel Thins Natural 369g CU THO 35499,Bagel Thins Natural 369g,20
35501,English Muffins Gran Entero 340g CU THO 35501,English Muffins Gran Entero 340g,20
35510,Costalito Surtido Rico 800g GBI 35510,Costalito Surtido Rico 800g,28
35516,Canapinas 95g SP MTA LAR 35516,Canapinas 95g,23
35517,Canapinas 95g SP TAB LAR 35517,Canapinas 95g,23
35524,Galletas 2a Seleccion 1000g GBI 35524,Galletas 2a Seleccion 1000g,30
35525,Triki Trakes KC 417g CU MLA 35525,Triki Trakes KC 417g,7
35526,Principe KC 392g CU MLA 35526,Principe KC 392g,12
35527,Polvorones KC 605g CU MLA 35527,Polvorones KC 605g,5
35539,Choco Roles Fresa 2p 67g CC MTA MLA 35539,Choco Roles Fresa 2p 67g,2
35557,Duo Barrita FsaPna 110g Prom MLA 35557,Duo Barrita FsaPna 110g,25
35558,Duo Barrita FsaPna 110g Prom MTA MLA 35558,Duo Barrita FsaPna 110g,25
35561,Duo Barrita FsaPna 110g Prom TAB MLA 35561,Duo Barrita FsaPna 110g,25
35563,Bimbollos Extra FS 6p 480g TNB BIM 35563,Bimbollos Extra FS 6p 480g,9
35564,Medias Noches FS 8p 340g TNB BIM 35564,Medias Noches FS 8p 340g,20
35565,Medias Noches Conveniencia 290g TNB BIM 35565,Medias Noches Conveniencia 290g,20
35567,Bollos sin Ajon 6p 480g TNB BIM 35567,Bollos sin Ajon 6p 480g,17
35569,Bollos Extra Ajn 12p 960g TNB BIM 35569,Bollos Extra Ajn 12p 960g,27
35570,Pan Blanco Mi Marca 567g TNB MP 35570,Pan Blanco Mi Marca 567g,16
35571,Pan Integral 675g TNB BIM 35571,Pan Integral 675g,1
35572,Tostado Doble Fibra 250g TNB BIM 35572,Tostado Doble Fibra 250g,4
35575,Bolsita Surtido Rico 100g GBI 35575,Bolsita Surtido Rico 100g,28
35576,Duo Barrita Fsa Barrita Pna 110g TAB MLA 35576,Duo Barrita Fsa Barrita Pna 110g,24
35578,Medias Noches 8p 340g Prom Music BIM 35578,Medias Noches 8p 340g,20
35587,Exhib Galletas 2 de 45 CU 60g CU MLA 35587,Exhib Galletas 2 de 45 CU 60g,30
35595,Super Pan Blanco 740g Prom BIM 35595,Super Pan Blanco 740g,16
35598,Tostada Ondulada Tubo 20p 240g TNB MR 35598,Tostada Ondulada Tubo 20p 240g,4
35599,Tostada Roja 50p 585g TNB DH 35599,Tostada Roja 50p 585g,4
35602,Duo Gansito mas Doble Choc 102g MTB MLA 35602,Duo Gansito mas Doble Choc 102g,25
35604,Duo Gansito mas Chocotorro 100g MLA 35604,Duo Gansito mas Chocotorro 100g,25
35605,Duo Gansito mas Chocotorro 100g MTB MLA 35605,Duo Gansito mas Chocotorro 100g,25
35614,Totopo Chilaquiles 280g TNB MR 35614,Totopo Chilaquiles 280g,5
35618,Exhibidor PDQ Bran Frut BIM 35618,Exhibidor,17
35622,Canelitas Tentacion 8p 86g Tira MTA MLA 35622,Canelitas Tentacion 8p 86g,26
35625,Galletas Panditas 3p 33g MLA 35625,Galletas Panditas 3p 33g,30
35626,Galletas Panditas 3p 33g MTA MLA 35626,Galletas Panditas 3p 33g,30
35631,ActiFresh Menta 6p 27g RIC 35631,ActiFresh Menta 6p 27g,26
35632,ActiFresh Yerbabuena 6p 27g RIC 35632,ActiFresh Yerbabuena 6p 27g,26
35633,Duo Tartinas Fresa Zarzamora 104g TR 35633,Duo Tartinas Fresa Zarzamora 104g,10
35634,Duo Tartinas Fresa Zarzamora 104g MTA TR 35634,Duo Tartinas Fresa Zarzamora 104g,10
35635,Deliciosas Betunadas 180g SP CU LAR 35635,Deliciosas Betunadas 180g,11
35644,Barras Bimbo Mix 21p 924g CU BIM 35644,Barras Bimbo Mix 21p 924g,1
35651,Madalenas 3p 93g BIM 35651,Madalenas 3p 93g,14
35660,Medias Noche 10p 430g Prom Music MTA BIM 35660,Medias Noche 10p 430g,20
35689,Deliciosas Chocochispas 80g MTA LAR 35689,Deliciosas Chocochispas 80g,29
35691,Deliciosas Chocochispas 80g SP LAR 35691,Deliciosas Chocochispas 80g,29
35693,Deliciosas Chocochispas 80g SP MTA LAR 35693,Deliciosas Chocochispas 80g,29
35694,Deliciosas Chocochispas 170g LAR 35694,Deliciosas Chocochispas 170g,29
35695,Deliciosas Chocochispas 170g MTA LAR 35695,Deliciosas Chocochispas 170g,29
35697,Deliciosas Chocochispas 170g SP LAR 35697,Deliciosas Chocochispas 170g,29
35698,Deliciosas Chocochispas 170g SP MTA LAR 35698,Deliciosas Chocochispas 170g,29
35700,Deliciosas Chocochispas 280g LAR 35700,Deliciosas Chocochispas 280g,29
35701,Deliciosas Chocochispas 280g MTA LAR 35701,Deliciosas Chocochispas 280g,29
35703,Deliciosas Chocochispas 280g SP LAR 35703,Deliciosas Chocochispas 280g,29
35704,Deliciosas Chocochispas 280g SP MTA LAR 35704,Deliciosas Chocochispas 280g,29
35711,Triki Intenso 8p 80g MTA MLA 35711,Triki Intenso 8p 80g,7
35713,Super Hotdog Fast Food BK 12p 650g WON 35713,Super Hotdog Fast Food BK 12p 650g,27
35714,Galleta Integral Avena DIF 30g GBI 35714,Galleta Integral Avena DIF 30g,30
35722,Tortillinas 15p 390g TR 35722,Tortillinas 15p 390g,15
35724,Duo Bran Fresa Pina 96g SP BIM 35724,Duo Bran Fresa Pina 96g,3
35725,Duo Bran Fresa Pina 96g SP MTA BIM 35725,Duo Bran Fresa Pina 96g,3
35727,Tortillina 50pct menos Grasa 328g TR 35727,Tortillina 50pct menos Grasa 328g,15
35728,Tortillina 50pct menos Grasa 328g MTB TR 35728,Tortillina 50pct menos Grasa 328g,15
35729,Tortillina 50pct menos Grasa 328g TAB TR 35729,Tortillina 50pct menos Grasa 328g,15
35737,Tostada Maiz Horneadas mas Sals 220g SAN 35737,Tostada Maiz Horneadas mas Sals 220g,4
35738,Tostada Maiz Horneadas mas Sals 200g SAN 35738,Tostada Maiz Horneadas mas Sals 200g,4
35739,Figatza 1 Metro 590g BIM 35739,Figatza 1 Metro 590g,28
35740,Figatza 1 Metro 590g MTA BIM 35740,Figatza 1 Metro 590g,28
35744,Panques 3p 765g Prom BIM 35744,Panques 3p 765g,13
35753,Galletas Panditas 3p 33g Tira CU MLA 35753,Galletas Panditas 3p 33g,30
35754,Galletas Panditas 3p 33g Tira MLA 35754,Galletas Panditas 3p 33g,30
35756,Galletas Panditas 3p 33g Tira MTA MLA 35756,Galletas Panditas 3p 33g,30
35761,Deliciosas Chochitos 180g Prom MTA LAR 35761,Deliciosas Chochitos 180g,11
35763,Deliciosas Chochitos 180g Prom LAR 35763,Deliciosas Chochitos 180g,11
35766,Besos Surtido 4p 1500g CU GBI 35766,Besos Surtido 4p 1500g,28
35783,Triki Intenso 8p 80g MLA 35783,Triki Intenso 8p 80g,7
35784,Triki Intenso 80g Tira MLA 35784,Triki Intenso 80g,7
35785,Triki Intenso 80g Tira MTA MLA 35785,Triki Intenso 80g,7
35792,Lata Surtido Rico Navidad 500g GBI 35792,Lata Surtido Rico Navidad 500g,28
35793,Lata Danesa Regalos 300g GV 35793,Lata Danesa Regalos 300g,22
35801,Bran Frut con Avena 48g BIM 35801,Bran Frut con Avena 48g,3
35802,Bran Frut con Avena 48g MTA BIM 35802,Bran Frut con Avena 48g,3
35803,Bran Frut con Avena 48g TAB BIM 35803,Bran Frut con Avena 48g,3
35805,Relle Sandwich Fresa 71g CU LON 35805,Relle Sandwich Fresa 71g,10
35807,Tostachos Monchis 75g BAR 35807,Tostachos Monchis 75g,24
35821,Bran Frut con Avena 32g CU BIM 35821,Bran Frut con Avena 32g,3
35822,Duo BranFrut Fsa mas 3 Avena 93g BIM 35822,Duo BranFrut Fsa mas 3 Avena 93g,25
35825,Pachoncitos Degustacion 70g TR 35825,Pachoncitos Degustacion 70g,24
35826,Pachoncitos Degustacion 70g MTA TR 35826,Pachoncitos Degustacion 70g,24
35827,Pachoncitos Degustacion 70g TAB TR 35827,Pachoncitos Degustacion 70g,24
35828,Medias Noches 12p 510g TNB BIM 35828,Medias Noches 12p 510g,20
35829,Medias Noches Inst 700g TNB BIM 35829,Medias Noches Inst 700g,20
35830,Bimbollos Parrilleros 780g 8p TNB BIM 35830,Bimbollos Parrilleros 780g 8p,9
35831,Tortilla Harina 19p 520g MTA DH 35831,Tortilla Harina 19p 520g,8
35832,Barritas Pina Salvado 75g MLA 35832,Barritas Pina Salvado 75g,24
35833,Barritas Pina Salvado 75g MTB MLA 35833,Barritas Pina Salvado 75g,24
35840,Triki Intenso 8p 80g CU MLA 35840,Triki Intenso 8p 80g,7
35841,Triki Intenso 80g Tira CU MLA 35841,Triki Intenso 80g,7
35842,Super Hot Dogs 8p 435g TNB WON 35842,Super Hot Dogs 8p 435g,20
35843,Wonder 100pct Ajonjoli 680g SP TNB WON 35843,Wonder 100pct Ajonjoli 680g,1
35851,Pan Multigrano 540g TNB BIM 35851,Pan Multigrano 540g,1
35852,Pan Blanco Pullman 680g TNB BIM 35852,Pan Blanco Pullman 680g,16
35860,Duo BranFrut Fsa mas 3 Avena 93g MTA BIM 35860,Duo BranFrut Fsa mas 3 Avena 93g,25
35862,Triki Intenso 20g Cj CU MLA 35862,Triki Intenso 20g,7
35864,Cachitos 8p 480g MTA BIM 35864,Cachitos 8p 480g,9
35895,Bimkingo Deli 150g CU LON 35895,Bimkingo Deli 150g,23
35896,Bimkingo Deli 150g MTA LON 35896,Bimkingo Deli 150g,23
35897,Sandwich Clasico Deli 169g CU LON 35897,Sandwich Clasico Deli 169g,24
35898,Sandwich Clasico Deli 169g MTA LON 35898,Sandwich Clasico Deli 169g,24
35900,Canelitas Tentacion 8p 86g MTA MLA 35900,Canelitas Tentacion 8p 86g,26
35906,Nacho Fiesta 300g TNB MR 35906,Nacho Fiesta 300g,23
35921,Costalito Surtido Rico 1000g GBI 35921,Costalito Surtido Rico 1000g,28
35924,Tiras para Sopa 300g MR 35924,Tiras para Sopa 300g,23
35928,Madalena 1p 31g BIM 35928,Madalena 1p 31g,14
35933,Polvoroncitos Caseros KC 24p 390g CU TR 35933,Polvoroncitos Caseros KC 24p 390g,8
35935,Tartinas Fresa KC 30p 390g TR 35935,Tartinas Fresa KC 30p 390g,10
35936,Tartinas Fresa KC 30p 390g CU TR 35936,Tartinas Fresa KC 30p 390g,10
35937,Tartinas Fresa KC 30p 390g MTA TR 35937,Tartinas Fresa KC 30p 390g,10
35955,Tortilla Harina 8p 220g SP DH 35955,Tortilla Harina 8p 220g,8
35967,Galleta Confeti 5p 65g Tira TR 35967,Galleta Confeti 5p 65g,30
35968,Galleta Confeti 5p 65g Tira MTB TR 35968,Galleta Confeti 5p 65g,30
35969,Bran Frut Avena 9p 48g Dpy BIM 35969,Bran Frut Avena 9p 48g,3
35972,Triki Trakes Nuevo KC 600g MLA 35972,Triki Trakes Nuevo KC 600g,7
35973,Suavicremas Chocolate Nuevo KC 480g MLA 35973,Suavicremas Chocolate Nuevo KC 480g,13
35974,Suavicremas Fresa Nuevo KC 480g MLA 35974,Suavicremas Fresa Nuevo KC 480g,10
35975,Suavicremas Vainilla Nuevo KC 480g MLA 35975,Suavicremas Vainilla Nuevo KC 480g,11
35976,Barritas Fresa KC 12p 900g MLA 35976,Barritas Fresa KC 12p 900g,10
35977,Barritas Pina KC 12p 900g MLA 35977,Barritas Pina KC 12p 900g,24
35979,Almohada del Osito Bimbo BIM 35979,Almohada,4
35987,Pallet Lta SnValentin Beso Nuez 420g GBI 35987,Pallet Lta SnValentin Beso Nuez 420g,14
35989,Hotcakes Congelado 99g CU LON 35989,Hotcakes Congelado 99g,21
35990,Hotcakes Refrigerado 99g CU LON 35990,Hotcakes Refrigerado 99g,21
35999,Galleton Chocolate 57g Tira TR 35999,Galleton Chocolate 57g,13
36000,Galleton Chocolate 57g Tira MTB TR 36000,Galleton Chocolate 57g,13
36001,Galleta Almenuez 57g Tira TR 36001,Galleta Almenuez 57g,30
36002,Galleta Almenuez 57g Tira MTB TR 36002,Galleta Almenuez 57g,30
36003,Galleta Arandaleta 57g Tira TR 36003,Galleta Arandaleta 57g,30
36004,Galleta Arandaleta 57g Tira MTB TR 36004,Galleta Arandaleta 57g,30
36005,Galleta Cereleta 57g Tira TR 36005,Galleta Cereleta 57g,30
36006,Galleta Cereleta 57g Tira MTB TR 36006,Galleta Cereleta 57g,30
36008,Classicas 6p 33g Cj CU GBI 36008,Classicas 6p 33g,14
36010,Duo PanditaGalleta Pandita 76g MTA MLA 36010,Duo PanditaGalleta Pandita 76g,25
36014,Karameladas 27g BAR 36014,Karameladas 27g,22
36023,Pastilla Alka Sabor Cereza 30 6g CU MP 36023,Pastilla Alka Sabor Cereza 30 6g,22
36024,Pastilla Alka Sabor Miel 30 6g CU MP 36024,Pastilla Alka Sabor Miel 30 6g,22
36034,Cajilla Galletas 6p 800g CU GBI 36034,Cajilla Galletas 6p 800g,30
36035,Lata Cora I Love You Besos Nuez 200g GBI 36035,Lata Cora I Love You Besos Nuez 200g,22
36036,Lata Corazon Colores Besos Nuez 200g GBI 36036,Lata Corazon Colores Besos Nuez 200g,22
36038,Lata Cuad I Love You Besos Nuez 200g GBI 36038,Lata Cuad I Love You Besos Nuez 200g,22
36041,Clasicas de Regalo Sabor Chocol 216g GBI 36041,Clasicas de Regalo Sabor Chocol 216g,22
36042,Clasicas de Regalo Sab Fresa 216g GBI 36042,Clasicas de Regalo Sab Fresa 216g,10
36052,DuoBarr Fsa GallGansito Det 137g MTA MLA 36052,DuoBarr Fsa GallGansito Det 137g,21
36057,Barritas Pina Salvado 6p 75g Cj MLA 36057,Barritas Pina Salvado 6p 75g,24
36058,Barritas Pina Salvado 6p 75g Cj MTA MLA 36058,Barritas Pina Salvado 6p 75g,24
36060,Bombonete 55g MLA 36060,Bombonete 55g,14
36078,Mix Snacks 1368g MLA 36078,Mix Snacks 1368g,12
36089,Pan Blanco 24 Rebanadas 567g TRI 36089,Pan Blanco 24 Rebanadas 567g,16
36090,Ice Shot Menta Sandia 14g RIC 36090,Ice Shot Menta Sandia 14g,26
36091,Ice Shot Yerbabuena 14g RIC 36091,Ice Shot Yerbabuena 14g,26
36092,Tortillas Mty 10p 270g MTA DH 36092,Tortillas Mty 10p 270g,8
36093,Div Tira Mini Doradita 3p 45g SP MTB TR 36093,Div Tira Mini Doradita 3p 45g,23
36096,Tuinky Chocolate 1p 38g MLA 36096,Tuinky Chocolate 1p 38g,13
36098,Duo Suavicremas 316g MTA MLA 36098,Duo Suavicremas 316g,25
36117,Pan Deli Avena Muestreo 73g MTB BIM 36117,Pan Deli Avena Muestreo 73g,1
36118,Sandwich Clasico Jamon Queso Det 87g LON 36118,Sandwich Clasico Jamon Queso Det 87g,24
36123,Duo Saladas 175g CU LAR 36123,Duo Saladas 175g,25
36128,Mini Gansito Pack 3p 75g MTB MLA 36128,Mini Gansito Pack 3p 75g,19
36130,Div Tira Mini Doradita 3p 45g SP TR 36130,Div Tira Mini Doradita 3p 45g,23
36131,Tri Pack Bran Frut Avena 96g BIM 36131,Tri Pack Bran Frut Avena 96g,3
36141,Pan Blanco Freihofers 28Reb MTA BIM 36141,Pan Blanco Freihofers 28Reb,16
36143,Pan Blanco Freihofers 28Reb TNB BIM 36143,Pan Blanco Freihofers 28Reb,16
36145,Pan Blanco Mrs Bairds 28Reb MTA BIM 36145,Pan Blanco Mrs Bairds 28Reb,16
36147,Pan Blanco Mrs Bairds 28Reb TNB BIM 36147,Pan Blanco Mrs Bairds 28Reb,16
36151,Pan Blanco Stroehmann 28Reb TNB BIM 36151,Pan Blanco Stroehmann 28Reb,16
36153,Pan Blanco Rainbo 28Reb MTA BIM 36153,Pan Blanco Rainbo 28Reb,16
36155,Pan Blanco Rainbo 28Reb TNB BIM 36155,Pan Blanco Rainbo 28Reb,16
36158,Tuinky Chocolate 1p 38g Tira MLA 36158,Tuinky Chocolate 1p 38g,13
36159,Tuinky Chocolate 1p 38g Tira MTA MLA 36159,Tuinky Chocolate 1p 38g,13
36164,Pan Blanco 24 Rebanadas 567g MTA TRI 36164,Pan Blanco 24 Rebanadas 567g,16
36166,Pan Blanco 24 Rebanadas 567g TNB TRI 36166,Pan Blanco 24 Rebanadas 567g,16
36169,Pack Galleta Leche Gansito 262g CU MLA 36169,Pack Galleta Leche Gansito 262g,19
36175,Barritas FresaPina Cj Exhib 5400g MLA 36175,Barritas FresaPina Cj Exhib 5400g,24
36184,Duo Suavicremas Vainilla 316g CU MLA 36184,Duo Suavicremas Vainilla 316g,11
36189,Sponch 12p 540g CU MLA 36189,Sponch 12p 540g,27
36191,Mini Rocko Bolsa 40p 520g SP CU MLA 36191,Mini Rocko Bolsa 40p 520g,23
36192,Div Tira Mini Doradita 3p 45g SP TAB TR 36192,Div Tira Mini Doradita 3p 45g,23
36193,Totopos Prueba 280g DH 36193,Totopos Prueba 280g,5
36194,Pan Tostado Tradicional 180g CU BIM 36194,Pan Tostado Tradicional 180g,4
36195,Duo Mini GansitoNapolitano 95g MLA 36195,Duo Mini GansitoNapolitano 95g,25
36196,Duo Mini GansitoNapolitano 95g MTA MLA 36196,Duo Mini GansitoNapolitano 95g,25
36198,Polvoroncitos Panera 40p 16 25g MTA TR 36198,Polvoroncitos Panera 40p 16 25g,21
36204,Lata Cuadrada ILoveyou 200g CU GBI 36204,Lata Cuadrada ILoveyou 200g,22
36209,Lata Cuadrad Mix Sn Valentin 200g CU GBI 36209,Lata Cuadrad Mix Sn Valentin 200g,22
36212,Tortilla de Maiz 800g MQ MR 36212,Tortilla de Maiz 800g,8
36223,TuinKids Naranja 2p 50g MLA 36223,TuinKids Naranja 2p 50g,19
36224,TuinKids Naranja 2p 50g MTA MLA 36224,TuinKids Naranja 2p 50g,19
36227,Lat Redonda BesNuez Britto Mama 200g GBI 36227,Lat Redonda BesNuez Britto Mama 200g,22
36233,Lata Redonda Mixta Generico 200g GBI 36233,Lata Redonda Mixta Generico 200g,22
36234,Lat Corazon BesNuez Britto Mama 200g GBI 36234,Lat Corazon BesNuez Britto Mama 200g,22
36240,Lata Corazon Mixta 10Mayo Gen 200g GBI 36240,Lata Corazon Mixta 10Mayo Gen 200g,22
36250,Tostada Ondulada Tubo 32p 384g MR 36250,Tostada Ondulada Tubo 32p 384g,4
36255,Barri Pop 25g BIM 36255,Barri Pop 25g,21
36258,Barri Pop 25g Tira BIM 36258,Barri Pop 25g,21
36259,Barri Pop 25g Tira MTA BIM 36259,Barri Pop 25g,21
36261,Twinkies Vainilla 1p 38g Tira MLA 36261,Twinkies Vainilla 1p 38g,11
36262,Twinkies Vainilla 1p 38g Tira MTA MLA 36262,Twinkies Vainilla 1p 38g,11
36269,Barra CerealFruta sabor Fsa 50g DIF BIM 36269,Barra CerealFruta sabor Fsa 50g,21
36270,Colchones 6p 130g Prom BIM 36270,Colchones 6p 130g,8
36274,Twinkies Vainilla 2p 76g MLA 36274,Twinkies Vainilla 2p 76g,11
36275,Twinkies Vainilla 2p 76g MTB MLA 36275,Twinkies Vainilla 2p 76g,11
36277,Exhibidor Sanissimo 2 42Kg CJM SAN 36277,Exhibidor Sanissimo 2 42Kg,24
36278,Tortilla Hna 22p 840g Conv MTA DH 36278,Tortilla Hna 22p 840g,8
36287,Tortillas de Harina 18p 630g MTA DH 36287,Tortillas de Harina 18p 630g,8
36288,Twin Pack Thins Multig 16p 680g ORO 36288,Twin Pack Thins Multig 16p 680g,1
36289,Twin Pack Thins Multig 16p 680g MTA ORO 36289,Twin Pack Thins Multig 16p 680g,1
36290,Tortilla Harina TiMex 10p 339g MTA DH 36290,Tortilla Harina TiMex 10p 339g,8
36291,Galleta Confeti Prueb 5p 65g Tira TR 36291,Galleta Confeti Prueb 5p 65g,30
36292,Galleta Confeti Prueb 5p 65g Tira MTB TR 36292,Galleta Confeti Prueb 5p 65g,30
36298,Suavicremas Fresa 100g MTA MLA 36298,Suavicremas Fresa 100g,10
36301,Suavicremas Vainilla 100g MTA MLA 36301,Suavicremas Vainilla 100g,11
36304,Suavicremas Chocolate 100g MTA MLA 36304,Suavicremas Chocolate 100g,13
36309,Galleta Almenuez 57g Tira TR 36309,Galleta Almenuez 57g,30
36310,Galleta Almenuez Bajio 57g Tira MTB TR 36310,Galleta Almenuez Bajio 57g,30
36318,Pan Deli Avena 4p 293g BIM 36318,Pan Deli Avena 4p 293g,1
36319,Lors MG 10p 98g CR1 MLA 36319,Lors MG 10p 98g CR1,15
36320,Plativolos MG 10p 92g CR1 MLA 36320,Plativolos MG 10p 92g CR1,15
36321,Polvoron MG 6p 113g CR1 MLA 36321,Polvoron MG 6p 113g CR1,5
36322,Principe MG 10p 106g Prom CR1 MLA 36322,Principe MG 10p 106g Prom CR1,12
36323,Principe Cho Bco MG 10p110g Prom CR1 MLA 36323,Principe Cho Bco MG 10p110g Prom CR1,12
36324,Sponch MG 8p 120g CR1 MLA 36324,Sponch MG 8p 120g CR1,18
36325,Suavicremas Chocolate MG 158g CR2 MLA 36325,Suavicremas Chocolate MG 158g CR2,13
36327,Canelitas MG 90g CR1 MLA 36327,Canelitas MG 90g CR1,26
36328,Rocko Tira MG 10p 44g CR2 MLA 36328,Rocko Tira MG 10p 44g CR2,15
36329,Saladas MG 175g CR2 LAR 36329,Saladas MG 175g CR2,13
36332,Deliciosas Chochitos MG 180g CR2 LAR 36332,Deliciosas Chochitos MG 180g CR2,11
36333,Principe MG Crunch 8p 60g CR1 MLA 36333,Principe MG Crunch 8p 60g CR1,12
36334,Triki Trakes MG 8p 69g CR1 MLA 36334,Triki Trakes MG 8p 69g CR1,7
36335,Polvorones Tubo MG 18p 250g CR1 MLA 36335,Polvorones Tubo MG 18p 250g CR1,6
36336,Principe Tubo MG 14p 152g CR1 MLA 36336,Principe Tubo MG 14p 152g CR1,12
36337,Triki Trakes Tubo MG 20p 174g CR1 MLA 36337,Triki Trakes Tubo MG 20p 174g CR1,7
36338,Canelitas Tubo MG 33p 180g CR1 MLA 36338,Canelitas Tubo MG 33p 180g CR1,6
36339,Lors Tubo MG 167g CR1 MLA 36339,Lors Tubo MG 167g CR1,6
36340,Plativolos Tubo MG 18p 144g CR2 MLA 36340,Plativolos Tubo MG 18p 144g CR2,6
36341,Tubo Galleta Gansito MG 8p 215g CR2 MLA 36341,Tubo Galleta Gansito MG 8p 215g CR2,30
36342,Suavicremas Vainilla MG 158g CR2 MLA 36342,Suavicremas Vainilla MG 158g CR2,11
36343,Suavicremas Fresa MG 158g CR2 MLA 36343,Suavicremas Fresa MG 158g CR2,10
36344,Tripack Mini Submarinos Fsa 75g MLA 36344,Tripack Mini Submarinos Fsa 75g,23
36345,Tripack Mini Submarinos Fsa 75g MTA MLA 36345,Tripack Mini Submarinos Fsa 75g,23
36346,Tripack Mini Submarinos Fsa 75g TAB MLA 36346,Tripack Mini Submarinos Fsa 75g,23
36396,Sand Clasico Jamon Qso Cong 87g CU LON 36396,Sand Clasico Jamon Qso Cong 87g,24
36398,Sand Clasico Multigrano Cong 91g CU LON 36398,Sand Clasico Multigrano Cong 91g,1
36400,Sand Clasico Dob Fibra Cong 98g CU LON 36400,Sand Clasico Dob Fibra Cong 98g,1
36402,Duo Bigotes y Mini Doraditas 95g TR 36402,Duo Bigotes y Mini Doraditas 95g,23
36403,Duo Bigotes y Mini Doraditas 95g MTA TR 36403,Duo Bigotes y Mini Doraditas 95g,23
36408,Nuevo Napi 5p 50g Tira MTA MLA 36408,Nuevo Napi 5p 50g,19
36410,Tortilla Consumos 24p 577g TR 36410,Tortilla Consumos 24p 577g,8
36413,Mantecadas Mix 8p 250g ME MTA BIM 36413,Mantecadas Mix 8p 250g,14
36430,Bollo Parrillero 6p 585g MTA BIM 36430,Bollo Parrillero 6p 585g,17
36439,Cuernito Jamon y Queso LT 80g MTA LON 36439,Cuernito Jamon y Queso LT 80g,2
36440,Sand Clasico Jamon Qso LT 87g MTA LON 36440,Sand Clasico Jamon Qso LT 87g,24
36441,Sand Clasico Dob Fibra LT 98g MTA LON 36441,Sand Clasico Dob Fibra LT 98g,1
36442,Sand Clasico Multigrano LT 91g MTA LON 36442,Sand Clasico Multigrano LT 91g,1
36448,Sponch 960g MLA 36448,Sponch 960g,18
36453,Barri Pop 25g MP BIM 36453,Barri Pop 25g,21
36456,Barri Pop 25g MP Tira BIM 36456,Barri Pop 25g,21
36457,Barri Pop 25g MP Tira MTA BIM 36457,Barri Pop 25g,21
36460,PDQ Bran Frut Fresa Dpy 240g BIM 36460,PDQ Bran Frut Fresa Dpy 240g,3
